1 , 39.78
2 , 31.3
3 , 30.65
4 , 30.21
5 , 30.53
6 , 30.09
7 , 30.26
8 , 29.88
9 , 32.79
10 , 37.9
11 , 31.56
12 , 30.07
13 , 30.33
14 , 29.9
15 , 30.17
16 , 32.27
17 , 32.75
18 , 30.71
19 , 30.29
20 , 29.87
21 , 30.19
22 , 29.96
23 , 30.12
24 , 29.74
25 , 30.03
26 , 29.83
27 , 30.16
28 , 29.78
29 , 30.06
30 , 29.82
31 , 30.0
32 , 29.81
33 , 30.18
34 , 29.82
35 , 29.93
36 , 29.93
37 , 29.87
38 , 29.92
39 , 30.14
40 , 29.84
41 , 30.0
42 , 29.93
43 , 30.0
44 , 29.76
45 , 29.99
46 , 29.91
47 , 30.23
48 , 29.83
49 , 30.12
50 , 29.89
51 , 29.99
52 , 29.97
53 , 29.88
54 , 29.87
55 , 29.95
56 , 29.89
57 , 29.97
58 , 29.79
59 , 29.99
60 , 29.91
61 , 29.91
62 , 29.89
63 , 29.95
64 , 29.91
65 , 30.07
66 , 30.2
67 , 31.41
68 , 30.18
69 , 27.67
70 , 26.12
71 , 19.67
72 , 18.77
73 , 17.76
74 , 17.35
75 , 16.39
76 , 15.71
77 , 15.05
78 , 14.71
79 , 17.24
80 , 17.99
81 , 13.73
82 , 12.27
83 , 11.67
84 , 11.53
85 , 10.97
86 , 10.82
87 , 10.27
88 , 9.89
89 , 9.57
90 , 9.18
91 , 8.9
92 , 8.74
93 , 8.18
94 , 8.02
95 , 7.72
96 , 7.55
97 , 7.25
98 , 7.09
99 , 6.55
100 , 6.38
101 , 6.32
102 , 6.14
103 , 5.86
104 , 5.74
105 , 5.4
106 , 5.22
107 , 4.94
108 , 4.98
109 , 4.71
110 , 4.52
111 , 4.25
112 , 4.29
113 , 4.02
114 , 4.05
115 , 3.79
116 , 3.58
117 , 3.56
118 , 3.35
119 , 3.32
120 , 3.12
121 , 3.09
122 , 2.88
123 , 2.86
124 , 2.88
125 , 2.63
126 , 2.66
127 , 2.4
128 , 2.41
129 , 2.39
130 , 2.19
131 , 2.16
132 , 2.19
133 , 1.93
134 , 1.96
135 , 1.93
136 , 1.72
137 , 1.7
138 , 1.72
139 , 1.71
140 , 1.49
141 , 1.48
142 , 1.49
143 , 1.47
144 , 1.26
145 , 1.24
146 , 1.25
147 , 1.24
148 , 1.25
149 , 1.01
150 , 1.02
151 , 1.01
152 , 1.02
153 , 1.01
154 , 1.03
155 , 0.78
156 , 0.79
157 , 0.78
158 , 0.79
159 , 0.78
160 , 0.79
161 , 0.78
162 , 0.56
163 , 0.55
164 , 0.56
165 , 0.55
166 , 0.56
167 , 0.55
168 , 0.56
169 , 0.55
170 , 0.55
171 , 0.55
172 , 0.56
173 , 0.55
174 , 0.32
175 , 0.32
176 , 0.32
177 , 0.31
178 , 0.32
179 , 0.31
180 , 0.32
181 , 0.32
182 , 0.32
183 , 0.31
184 , 0.32
185 , 0.31
186 , 0.32
187 , 0.31
188 , 0.32
189 , 0.32
190 , 0.32
191 , 0.32
192 , 0.08
193 , 0.08
194 , 0.08
195 , 0.08
196 , 0.08
197 , 0.08
198 , 0.08
199 , 0.08
200 , 0.08
201 , 0.08
202 , 0.08
203 , 0.08
204 , 0.08
205 , 0.08
206 , 0.08
207 , 0.08
208 , 0.08
209 , 0.08
210 , 0.08
211 , 0.08
212 , 0.08
213 , 0.08
214 , 0.08
215 , 0.08
216 , 0.08
217 , 0.08
218 , 0.08
219 , 0.08
220 , 0.08
221 , 0.08
222 , 0.08
223 , 0.08
224 , 0.08
225 , 0.08
226 , 0.08
227 , 0.08
228 , 0.08
229 , 0.09
230 , 0.08
231 , 0.08
232 , 0.08
233 , 0.08
234 , 0.08
235 , 0.08
236 , 0.08
237 , 0.08
238 , 0.08
239 , 0.08
240 , 0.08
241 , 0.08
242 , 0.08
243 , 0.08
244 , 0.08
245 , 0.08
246 , 0.08
247 , 0.08
248 , 0.12
249 , 0.08
250 , 28.66
251 , 27.56
252 , 26.61
253 , 26.63
254 , 26.48
255 , 26.68
256 , 26.09
257 , 26.25
258 , 26.23
259 , 26.55
260 , 26.16
261 , 26.18
262 , 26.03
263 , 26.17
264 , 26.01
265 , 26.23
266 , 26.03
267 , 26.2
268 , 25.96
269 , 26.23
270 , 25.95
271 , 26.13
272 , 26.0
273 , 26.26
274 , 26.17
275 , 26.15
276 , 25.96
277 , 26.15
278 , 25.96
279 , 26.06
280 , 25.95
281 , 26.18
282 , 25.93
283 , 26.13
284 , 26.05
285 , 26.16
286 , 25.95
287 , 26.11
288 , 25.96
289 , 26.23
290 , 25.94
291 , 26.12
292 , 26.04
293 , 26.29
294 , 25.9
295 , 26.12
296 , 25.91
297 , 26.17
298 , 25.94
299 , 26.13
300 , 25.94
301 , 26.11
302 , 25.93
303 , 26.09
304 , 26.06
305 , 26.09
306 , 25.91
307 , 29.46
308 , 26.55
309 , 26.32
310 , 26.02
311 , 26.26
312 , 26.23
313 , 26.13
314 , 25.9
315 , 26.15
316 , 25.96
317 , 26.07
318 , 26.02
319 , 26.22
320 , 25.94
321 , 26.15
322 , 25.93
323 , 26.08
324 , 25.91
325 , 26.12
326 , 25.85
327 , 24.88
328 , 24.19
329 , 22.3
330 , 21.4
331 , 19.98
332 , 19.11
333 , 18.03
334 , 17.29
335 , 16.62
336 , 15.95
337 , 15.37
338 , 14.66
339 , 14.26
340 , 13.69
341 , 13.1
342 , 12.73
343 , 12.15
344 , 11.76
345 , 11.26
346 , 11.12
347 , 10.53
348 , 10.18
349 , 9.82
350 , 9.46
351 , 8.88
352 , 8.77
353 , 8.42
354 , 8.06
355 , 7.72
356 , 7.62
357 , 7.25
358 , 7.08
359 , 6.55
360 , 6.38
361 , 6.1
362 , 5.92
363 , 5.86
364 , 5.69
365 , 5.4
366 , 5.22
367 , 4.95
368 , 4.75
369 , 4.71
370 , 4.52
371 , 4.25
372 , 4.28
373 , 4.02
374 , 3.82
375 , 3.79
376 , 3.59
377 , 3.56
378 , 3.36
379 , 3.33
380 , 3.12
381 , 3.09
382 , 2.89
383 , 2.87
384 , 2.65
385 , 2.62
386 , 2.42
387 , 2.39
388 , 2.42
389 , 2.17
390 , 2.18
391 , 2.17
392 , 1.95
393 , 1.94
394 , 1.95
395 , 1.71
396 , 1.72
397 , 1.71
398 , 1.49
399 , 1.48
400 , 1.5
401 , 1.47
402 , 1.49
403 , 1.26
404 , 1.25
405 , 1.24
406 , 1.26
407 , 1.24
408 , 1.02
409 , 1.02
410 , 1.02
411 , 1.02
412 , 1.02
413 , 1.03
414 , 0.79
415 , 0.78
416 , 0.79
417 , 0.79
418 , 0.8
419 , 0.78
420 , 0.79
421 , 0.78
422 , 0.56
423 , 0.55
424 , 0.56
425 , 0.55
426 , 0.56
427 , 0.55
428 , 0.56
429 , 0.55
430 , 0.57
431 , 0.55
432 , 0.32
433 , 0.32
434 , 0.33
435 , 0.32
436 , 0.32
437 , 0.31
438 , 0.32
439 , 0.39
440 , 0.32
441 , 0.32
442 , 0.32
443 , 0.32
444 , 0.32
445 , 0.32
446 , 0.32
447 , 0.32
448 , 0.32
449 , 0.09
450 , 0.09
451 , 0.09
452 , 0.08
453 , 0.08
454 , 0.09
455 , 0.08
456 , 0.08
457 , 30.71
458 , 27.4
459 , 26.45
460 , 26.7
461 , 27.86
462 , 26.25
463 , 26.26
464 , 26.12
465 , 26.14
466 , 25.97
467 , 26.07
468 , 25.9
469 , 26.03
470 , 25.92
471 , 26.18
472 , 25.93
473 , 26.1
474 , 25.91
475 , 26.23
476 , 26.05
477 , 26.02
478 , 25.89
479 , 26.03
480 , 25.93
481 , 25.9
482 , 25.9
483 , 25.84
484 , 25.8
485 , 25.84
486 , 25.85
487 , 26.01
488 , 25.86
489 , 25.89
490 , 25.89
491 , 26.05
492 , 25.9
493 , 26.05
494 , 26.09
495 , 26.2
496 , 25.89
497 , 26.04
498 , 25.87
499 , 26.05
500 , 25.87
501 , 25.95
502 , 25.98
503 , 25.87
504 , 25.86
505 , 25.98
506 , 25.92
507 , 25.93
508 , 25.89
509 , 25.85
510 , 25.97
511 , 25.98
512 , 25.9
513 , 25.96
514 , 26.09
515 , 25.9
516 , 25.87
517 , 25.98
518 , 26.16
519 , 25.99
520 , 25.91
521 , 25.95
522 , 25.92
523 , 25.9
524 , 25.85
525 , 25.97
526 , 25.91
527 , 25.95
528 , 25.98
529 , 25.97
530 , 25.92
531 , 26.05
532 , 30.13
533 , 30.25
534 , 25.97
535 , 25.76
536 , 25.47
537 , 25.56
538 , 24.5
539 , 23.51
540 , 23.64
541 , 22.64
542 , 21.35
543 , 20.17
544 , 19.39
545 , 19.23
546 , 19.35
547 , 19.18
548 , 18.69
549 , 17.7
550 , 17.02
551 , 16.41
552 , 16.49
553 , 16.35
554 , 16.45
555 , 16.08
556 , 15.71
557 , 15.11
558 , 14.4
559 , 13.81
560 , 13.91
561 , 13.81
562 , 13.9
563 , 13.82
564 , 13.74
565 , 13.11
566 , 12.72
567 , 12.14
568 , 11.78
569 , 11.46
570 , 11.55
571 , 11.43
572 , 11.53
573 , 11.43
574 , 11.53
575 , 11.2
576 , 10.81
577 , 10.49
578 , 10.11
579 , 9.8
580 , 9.66
581 , 9.11
582 , 9.25
583 , 9.12
584 , 9.18
