1 , 23.36
2 , 25.77
3 , 18.93
4 , 21.06
5 , 23.35
6 , 25.89
7 , 19.87
8 , 25.59
9 , 22.05
10 , 24.6
11 , 22.59
12 , 27.06
13 , 23.6
14 , 21.94
15 , 18.64
16 , 23.37
17 , 19.09
18 , 26.07
19 , 19.83
20 , 27.09
21 , 24.67
22 , 26.48
23 , 19.58
24 , 24.42
25 , 22.02
26 , 25.57
27 , 20.7
28 , 19.67
29 , 19.31
30 , 20.62
31 , 18.97
32 , 18.74
33 , 19.3
34 , 37.82
35 , 33.12
36 , 25.87
37 , 24.69
38 , 23.97
39 , 27.41
40 , 26.27
41 , 20.95
42 , 21.94
43 , 21.64
44 , 20.02
45 , 23.78
46 , 19.34
47 , 26.21
48 , 24.76
49 , 25.02
50 , 26.51
51 , 21.83
52 , 28.51
53 , 20.93
54 , 27.07
55 , 23.2
56 , 24.11
57 , 20.36
58 , 19.08
59 , 23.84
60 , 29.56
61 , 23.18
62 , 25.85
63 , 23.75
64 , 22.77
65 , 22.99
66 , 24.81
67 , 24.56
68 , 23.41
69 , 23.75
70 , 24.04
71 , 25.14
72 , 24.19
73 , 21.93
74 , 22.74
75 , 22.8
76 , 22.89
77 , 22.67
78 , 23.58
79 , 25.01
80 , 21.61
81 , 19.97
82 , 16.75
83 , 15.62
84 , 15.08
85 , 14.66
86 , 13.99
87 , 13.44
88 , 13.09
89 , 12.87
90 , 13.0
91 , 12.14
92 , 11.28
93 , 10.78
94 , 10.78
95 , 10.41
96 , 10.09
97 , 9.74
98 , 9.28
99 , 8.99
100 , 8.89
101 , 8.41
102 , 8.08
103 , 8.54
104 , 7.97
105 , 8.94
106 , 7.48
107 , 6.74
108 , 6.54
109 , 6.24
110 , 6.29
111 , 5.7
112 , 5.45
113 , 5.4
114 , 5.18
115 , 4.97
116 , 4.66
117 , 4.47
118 , 4.38
119 , 4.21
120 , 4.42
121 , 5.0
122 , 3.86
123 , 3.67
124 , 3.63
125 , 3.61
126 , 3.34
127 , 3.07
128 , 3.01
129 , 2.93
130 , 2.65
131 , 2.62
132 , 2.52
133 , 2.4
134 , 2.21
135 , 2.26
136 , 2.15
137 , 2.15
138 , 1.92
139 , 1.77
140 , 1.76
141 , 1.64
142 , 1.58
143 , 1.42
144 , 1.41
145 , 1.26
146 , 1.29
147 , 1.29
148 , 1.21
149 , 1.23
150 , 1.2
151 , 1.2
152 , 1.24
153 , 1.25
154 , 1.27
155 , 1.29
156 , 1.32
157 , 1.25
158 , 1.28
159 , 1.31
160 , 1.32
161 , 1.28
162 , 1.2
163 , 1.27
164 , 1.2
165 , 1.27
166 , 1.21
167 , 1.21
168 , 1.33
169 , 1.2
170 , 1.18
171 , 1.23
172 , 2.26
173 , 1.88
174 , 1.69
175 , 1.52
176 , 1.51
177 , 2.46
178 , 1.35
179 , 1.23
180 , 1.25
